origin,country,region,industry,industry_weight,exports_vol,imports_vol,trade_value,trade_pct_gdp,tariff_rate,transport_cost,fatality_rate,violent_events,un_vote_alignment,state_visits,actual_vs_expected,risk_index,latitude,longitude,year
United States of America,Argentina,LATAM,Financial Services,0.12747851713373187,23999.27,12609.96,36609.24,0.00136,13.37,7.11,7.24,29.68,0.01,1,90.39,21.463,-38.42,-63.62,2025
United States of America,Colombia,LATAM,Electronics,0.22151246753225676,14514.57,6988.8,21503.37,0.0008,10.85,8.76,11.81,11.31,0.384,2,93.099,15.48,4.57,-74.3,2025
United States of America,Colombia,LATAM,Automotive,0.11377336366422777,6346.87,4697.7,11044.57,0.00041,10.85,8.76,11.81,11.31,0.384,2,87.117,15.48,4.57,-74.3,2025
United States of America,Colombia,LATAM,Chemicals,0.1702148333600466,10107.11,6416.53,16523.64,0.00061,10.85,8.76,11.81,11.31,0.384,2,118.841,15.48,4.57,-74.3,2025
United States of America,Colombia,LATAM,Agriculture,0.12491057740402428,5457.28,6668.44,12125.72,0.00045,10.85,8.76,11.81,11.31,0.384,2,93.053,15.48,4.57,-74.3,2025
United States of America,Colombia,LATAM,Energy,0.07851882881638175,5084.25,2537.98,7622.23,0.00028,10.85,8.76,11.81,11.31,0.384,2,84.588,15.48,4.57,-74.3,2025
United States of America,Colombia,LATAM,Machinery,0.08089194944466477,3200.99,4651.61,7852.6,0.00029,10.85,8.76,11.81,11.31,0.384,2,114.582,15.48,4.57,-74.3,2025
United States of America,Colombia,LATAM,Pharmaceuticals,0.17738046349094866,8647.18,8572.06,17219.25,0.00064,10.85,8.76,11.81,11.31,0.384,2,57.171,15.48,4.57,-74.3,2025
United States of America,Colombia,LATAM,Financial Services,0.13192577897904642,6318.39,6488.33,12806.72,0.00047,10.85,8.76,11.81,11.31,0.384,2,117.712,15.48,4.57,-74.3,2025
United States of America,Peru,LATAM,Electronics,0.14711793993187958,12809.62,18566.43,31376.05,0.00116,7.29,2.96,19.76,22.7,0.688,1,100.546,13.79,-9.19,-75.02,2025
United States of America,Peru,LATAM,Automotive,0.24280348142354047,26681.84,25101.21,51783.05,0.00192,7.29,2.96,19.76,22.7,0.688,1,53.9,13.79,-9.19,-75.02,2025
United States of America,Peru,LATAM,Chemicals,0.05619115818386871,6188.47,5795.49,11983.97,0.00044,7.29,2.96,19.76,22.7,0.688,1,66.002,13.79,-9.19,-75.02,2025
United States of America,Peru,LATAM,Agriculture,0.054670419265637184,7309.01,4350.63,11659.64,0.00043,7.29,2.96,19.76,22.7,0.688,1,95.852,13.79,-9.19,-75.02,2025
United States of America,Peru,LATAM,Energy,0.1078489543945309,15411.31,7589.79,23001.1,0.00085,7.29,2.96,19.76,22.7,0.688,1,61.614,13.79,-9.19,-75.02,2025
United States of America,Peru,LATAM,Machinery,0.24118376579106385,25419.95,26017.66,51437.61,0.00191,7.29,2.96,19.76,22.7,0.688,1,138.84,13.79,-9.19,-75.02,2025
United States of America,Peru,LATAM,Pharmaceuticals,0.17058857529589233,23575.77,12805.9,36381.67,0.00135,7.29,2.96,19.76,22.7,0.688,1,148.401,13.79,-9.19,-75.02,2025
United States of America,Peru,LATAM,Financial Services,0.10768108756374915,15807.95,7157.35,22965.3,0.00085,7.29,2.96,19.76,22.7,0.688,1,88.948,13.79,-9.19,-75.02,2025
United States of America,New Zealand,APAC,Electronics,0.09938148533351712,10672.19,5707.13,16379.32,0.00061,6.81,5.87,3.08,27.69,0.542,5,85.619,12.729,-40.9,174.88,2025
United States of America,New Zealand,APAC,Automotive,0.2153629947592838,21747.65,13746.89,35494.54,0.00131,6.81,5.87,3.08,27.69,0.542,5,67.717,12.729,-40.9,174.88,2025
United States of America,New Zealand,APAC,Chemicals,0.15148927322394845,15060.71,9906.64,24967.34,0.00092,6.81,5.87,3.08,27.69,0.542,5,73.504,12.729,-40.9,174.88,2025
United States of America,New Zealand,APAC,Agriculture,0.2161377021040154,20071.28,15550.94,35622.22,0.00132,6.81,5.87,3.08,27.69,0.542,5,66.524,12.729,-40.9,174.88,2025
United States of America,New Zealand,APAC,Energy,0.1665968852329205,19217.73,8239.54,27457.27,0.00102,6.81,5.87,3.08,27.69,0.542,5,65.052,12.729,-40.9,174.88,2025
United States of America,New Zealand,APAC,Machinery,0.21335138602390563,16252.08,18910.92,35163.0,0.0013,6.81,5.87,3.08,27.69,0.542,5,128.239,12.729,-40.9,174.88,2025
United States of America,New Zealand,APAC,Pharmaceuticals,0.19691558462428266,15907.31,16546.86,32454.17,0.0012,6.81,5.87,3.08,27.69,0.542,5,82.582,12.729,-40.9,174.88,2025
United States of America,New Zealand,APAC,Financial Services,0.20850427839258384,18502.81,15861.33,34364.14,0.00127,6.81,5.87,3.08,27.69,0.542,5,123.082,12.729,-40.9,174.88,2025
China,United States of America,NA,Electronics,0.19442864709118118,12255.51,9628.7,21884.21,0.00122,17.05,7.4,18.14,6.62,0.593,1,136.997,15.333,37.09,-95.71,2025
China,United States of America,NA,Automotive,0.0761304687646926,5459.75,3109.23,8568.98,0.00048,17.05,7.4,18.14,6.62,0.593,1,62.482,15.333,37.09,-95.71,2025
China,United States of America,NA,Chemicals,0.2088421325098811,11347.32,12159.22,23506.54,0.00131,17.05,7.4,18.14,6.62,0.593,1,137.709,15.333,37.09,-95.71,2025
China,United States of America,NA,Agriculture,0.23880841876507958,11951.64,14927.8,26879.44,0.00149,17.05,7.4,18.14,6.62,0.593,1,96.268,15.333,37.09,-95.71,2025
China,United States of America,NA,Energy,0.24619747563253702,15103.18,12607.95,27711.13,0.00154,17.05,7.4,18.14,6.62,0.593,1,136.355,15.333,37.09,-95.71,2025
China,United States of America,NA,Machinery,0.16774630442626398,9678.35,9202.59,18880.94,0.00105,17.05,7.4,18.14,6.62,0.593,1,78.578,15.333,37.09,-95.71,2025
China,United States of America,NA,Pharmaceuticals,0.09064461821721746,6412.76,3789.88,10202.64,0.00057,17.05,7.4,18.14,6.62,0.593,1,88.654,15.333,37.09,-95.71,2025
China,United States of America,NA,Financial Services,0.15225509244015023,9386.06,7751.24,17137.3,0.00095,17.05,7.4,18.14,6.62,0.593,1,107.728,15.333,37.09,-95.71,2025
China,Malaysia,APAC,Electronics,0.09009490310568057,10544.27,13819.82,24364.09,0.00135,19.61,4.67,16.55,38.23,0.574,2,135.396,19.946,4.21,101.97,2025
China,Malaysia,APAC,Automotive,0.13782996332674965,24379.88,12893.06,37272.94,0.00207,19.61,4.67,16.55,38.23,0.574,2,139.309,19.946,4.21,101.97,2025
China,Malaysia,APAC,Chemicals,0.06249151872381429,11238.76,5660.63,16899.39,0.00094,19.61,4.67,16.55,38.23,0.574,2,94.832,19.946,4.21,101.97,2025
China,Malaysia,APAC,Agriculture,0.15208649780084646,24182.52,16945.77,41128.29,0.00228,19.61,4.67,16.55,38.23,0.574,2,142.638,19.946,4.21,101.97,2025
China,Malaysia,APAC,Energy,0.05382321888595281,7904.27,6650.98,14555.25,0.00081,19.61,4.67,16.55,38.23,0.574,2,118.772,19.946,4.21,101.97,2025
China,Malaysia,APAC,Machinery,0.1945413915396457,31973.78,20635.46,52609.24,0.00292,19.61,4.67,16.55,38.23,0.574,2,63.444,19.946,4.21,101.97,2025
China,Malaysia,APAC,Pharmaceuticals,0.10987911767433625,15083.4,14630.87,29714.28,0.00165,19.61,4.67,16.55,38.23,0.574,2,130.444,19.946,4.21,101.97,2025
China,Malaysia,APAC,Financial Services,0.10575197448291061,13247.01,15351.18,28598.19,0.00159,19.61,4.67,16.55,38.23,0.574,2,145.745,19.946,4.21,101.97,2025
China,Indonesia,APAC,Electronics,0.11835648094735235,5721.35,3977.96,9699.3,0.00054,19.96,7.09,16.57,14.73,0.014,0,56.903,22.788,-0.79,113.92,2025
China,Indonesia,APAC,Automotive,0.05113316290591346,2854.17,1336.19,4190.36,0.00023,19.96,7.09,16.57,14.73,0.014,0,132.193,22.788,-0.79,113.92,2025
China,Indonesia,APAC,Chemicals,0.21183663422780621,11550.08,5809.92,17360.0,0.00096,19.96,7.09,16.57,14.73,0.014,0,120.003,22.788,-0.79,113.92,2025
China,Indonesia,APAC,Agriculture,0.0708808259496163,3018.94,2789.73,5808.68,0.00032,19.96,7.09,16.57,14.73,0.014,0,122.315,22.788,-0.79,113.92,2025
China,Indonesia,APAC,Energy,0.10606689215830419,5269.39,3422.79,8692.17,0.00048,19.96,7.09,16.57,14.73,0.014,0,52.45,22.788,-0.79,113.92,2025
China,Indonesia,APAC,Machinery,0.11122746817591865,5147.64,3967.44,9115.08,0.00051,19.96,7.09,16.57,14.73,0.014,0,113.209,22.788,-0.79,113.92,2025
China,Indonesia,APAC,Pharmaceuticals,0.16540813289238218,8259.54,5295.65,13555.18,0.00075,19.96,7.09,16.57,14.73,0.014,0,50.609,22.788,-0.79,113.92,2025
China,Indonesia,APAC,Financial Services,0.0701882399955043,3800.2,1951.72,5751.92,0.00032,19.96,7.09,16.57,14.73,0.014,0,118.175,22.788,-0.79,113.92,2025
China,Japan,APAC,Electronics,0.10905809880958867,5370.81,6063.38,11434.19,0.00064,16.84,3.18,9.57,7.26,0.71,7,78.1,11.047,36.2,138.25,2025
China,Japan,APAC,Automotive,0.21069654865937693,14994.31,7096.16,22090.47,0.00123,16.84,3.18,9.57,7.26,0.71,7,90.51,11.047,36.2,138.25,2025
China,Japan,APAC,Chemicals,0.23122220042649944,12035.15,12207.33,24242.48,0.00135,16.84,3.18,9.57,7.26,0.71,7,97.644,11.047,36.2,138.25,2025
China,Japan,APAC,Agriculture,0.09520579956319995,5910.68,4071.17,9981.85,0.00055,16.84,3.18,9.57,7.26,0.71,7,147.898,11.047,36.2,138.25,2025
China,Japan,APAC,Energy,0.17069861920867574,9079.88,8817.01,17896.89,0.00099,16.84,3.18,9.57,7.26,0.71,7,114.782,11.047,36.2,138.25,2025
China,Japan,APAC,Machinery,0.07458413569307752,5212.64,2607.13,7819.77,0.00043,16.84,3.18,9.57,7.26,0.71,7,100.308,11.047,36.2,138.25,2025
China,Japan,APAC,Pharmaceuticals,0.1398699484079284,8443.32,6221.34,14664.66,0.00081,16.84,3.18,9.57,7.26,0.71,7,112.478,11.047,36.2,138.25,2025
China,Japan,APAC,Financial Services,0.0643551612453026,4080.68,2666.64,6747.31,0.00037,16.84,3.18,9.57,7.26,0.71,7,74.193,11.047,36.2,138.25,2025
China,South Korea,APAC,Electronics,0.19413102905662266,23951.69,22070.87,46022.56,0.00256,16.45,8.24,11.05,26.01,0.143,6,65.862,20.842,35.9,127.77,2025
China,South Korea,APAC,Automotive,0.22639843394432718,34733.06,18939.12,53672.18,0.00298,16.45,8.24,11.05,26.01,0.143,6,122.172,20.842,35.9,127.77,2025
China,South Korea,APAC,Chemicals,0.10430940948224848,12877.02,11851.57,24728.59,0.00137,16.45,8.24,11.05,26.01,0.143,6,60.275,20.842,35.9,127.77,2025
China,South Korea,APAC,Agriculture,0.08780790494550635,13216.55,7600.03,20816.58,0.00116,16.45,8.24,11.05,26.01,0.143,6,121.504,20.842,35.9,127.77,2025
China,South Korea,APAC,Energy,0.16869715259518694,26744.01,13248.95,39992.96,0.00222,16.45,8.24,11.05,26.01,0.143,6,108.327,20.842,35.9,127.77,2025
China,South Korea,APAC,Machinery,0.14339359999272214,17068.9,16925.36,33994.26,0.00189,16.45,8.24,11.05,26.01,0.143,6,144.045,20.842,35.9,127.77,2025
China,South Korea,APAC,Pharmaceuticals,0.0665430923048707,10715.66,5059.69,15775.34,0.00088,16.45,8.24,11.05,26.01,0.143,6,132.671,20.842,35.9,127.77,2025
China,South Korea,APAC,Financial Services,0.07598598490714026,10258.87,7755.1,18013.97,0.001,16.45,8.24,11.05,26.01,0.143,6,136.655,20.842,35.9,127.77,2025
China,India,APAC,Electronics,0.06785790490511459,8464.28,5500.74,13965.02,0.00078,18.14,9.49,8.45,18.87,0.936,2,99.381,12.39,20.59,78.96,2025
China,India,APAC,Automotive,0.12752976109112943,15479.88,10765.5,26245.37,0.00146,18.14,9.49,8.45,18.87,0.936,2,120.386,12.39,20.59,78.96,2025
China,India,APAC,Chemicals,0.05087265393006182,4712.17,5757.32,10469.49,0.00058,18.14,9.49,8.45,18.87,0.936,2,121.305,12.39,20.59,78.96,2025
China,India,APAC,Agriculture,0.1832770827156413,26018.46,11699.6,37718.06,0.0021,18.14,9.49,8.45,18.87,0.936,2,126.104,12.39,20.59,78.96,2025
China,India,APAC,Energy,0.2401545415462676,30185.9,19237.43,49423.33,0.00275,18.14,9.49,8.45,18.87,0.936,2,79.805,12.39,20.59,78.96,2025
China,India,APAC,Machinery,0.0710729844501713,9281.32,5345.36,14626.68,0.00081,18.14,9.49,8.45,18.87,0.936,2,114.415,12.39,20.59,78.96,2025
China,India,APAC,Pharmaceuticals,0.05963720247865925,6234.98,6038.24,12273.22,0.00068,18.14,9.49,8.45,18.87,0.936,2,145.68,12.39,20.59,78.96,2025
China,India,APAC,Financial Services,0.15008022914204025,16364.09,14522.12,30886.21,0.00172,18.14,9.49,8.45,18.87,0.936,2,95.77,12.39,20.59,78.96,2025
China,Germany,EU,Electronics,0.2200696002239791,12850.34,14868.35,27718.69,0.00154,7.37,4.33,1.05,38.38,0.417,3,115.735,15.21,51.16,10.45,2025
China,Germany,EU,Automotive,0.14445636083259636,12082.26,6112.63,18194.89,0.00101,7.37,4.33,1.05,38.38,0.417,3,71.574,15.21,51.16,10.45,2025
China,Germany,EU,Chemicals,0.18556264006200884,13610.34,9762.05,23372.39,0.0013,7.37,4.33,1.05,38.38,0.417,3,79.53,15.21,51.16,10.45,2025
China,Germany,EU,Agriculture,0.07732018073023453,5799.38,3939.42,9738.8,0.00054,7.37,4.33,1.05,38.38,0.417,3,123.86,15.21,51.16,10.45,2025
China,Germany,EU,Energy,0.11312546875267,8455.85,5792.78,14248.63,0.00079,7.37,4.33,1.05,38.38,0.417,3,89.513,15.21,51.16,10.45,2025
China,Germany,EU,Machinery,0.19264137665652356,11155.72,13108.27,24263.99,0.00135,7.37,4.33,1.05,38.38,0.417,3,139.022,15.21,51.16,10.45,2025
China,Germany,EU,Pharmaceuticals,0.10748191929311596,6908.82,6628.98,13537.8,0.00075,7.37,4.33,1.05,38.38,0.417,3,55.809,15.21,51.16,10.45,2025
China,Germany,EU,Financial Services,0.07230244246425528,5052.07,4054.72,9106.8,0.00051,7.37,4.33,1.05,38.38,0.417,3,76.759,15.21,51.16,10.45,2025
China,France,EU,Electronics,0.056284364302254586,9218.61,5629.52,14848.13,0.00082,0.29,4.41,6.75,0.97,0.124,9,83.024,11.306,46.22,2.21,2025
China,France,EU,Automotive,0.23121317713727307,29277.92,31717.42,60995.34,0.00339,0.29,4.41,6.75,0.97,0.124,9,122.486,11.306,46.22,2.21,2025
China,France,EU,Chemicals,0.2255294039301563,24541.9,34954.04,59495.93,0.00331,0.29,4.41,6.75,0.97,0.124,9,89.765,11.306,46.22,2.21,2025
China,France,EU,Agriculture,0.20246180640438774,28653.47,24757.1,53410.57,0.00297,0.29,4.41,6.75,0.97,0.124,9,76.725,11.306,46.22,2.21,2025
China,France,EU,Energy,0.09396106976463801,10892.99,13894.48,24787.46,0.00138,0.29,4.41,6.75,0.97,0.124,9,135.713,11.306,46.22,2.21,2025
China,France,EU,Machinery,0.1650710806503112,18416.57,25130.12,43546.68,0.00242,0.29,4.41,6.75,0.97,0.124,9,88.258,11.306,46.22,2.21,2025
China,France,EU,Pharmaceuticals,0.12354673016102198,14813.92,17778.4,32592.33,0.00181,0.29,4.41,6.75,0.97,0.124,9,93.551,11.306,46.22,2.21,2025
China,France,EU,Financial Services,0.11641987307862729,15434.15,15278.07,30712.22,0.00171,0.29,4.41,6.75,0.97,0.124,9,123.903,11.306,46.22,2.21,2025
China,United Kingdom,EU,Electronics,0.2194121653967799,11532.55,16797.49,28330.05,0.00157,12.84,6.14,11.36,33.15,0.548,3,139.856,16.898,55.37,-3.43,2025
China,United Kingdom,EU,Automotive,0.2066396826597252,16918.7,9762.2,26680.89,0.00148,12.84,6.14,11.36,33.15,0.548,3,95.8,16.898,55.37,-3.43,2025
China,United Kingdom,EU,Chemicals,0.12960105859090057,8214.21,8519.61,16733.82,0.00093,12.84,6.14,11.36,33.15,0.548,3,56.569,16.898,55.37,-3.43,2025
China,United Kingdom,EU,Agriculture,0.09564707269873983,5853.55,6496.2,12349.75,0.00069,12.84,6.14,11.36,33.15,0.548,3,98.408,16.898,55.37,-3.43,2025
China,United Kingdom,EU,Energy,0.1994888813193388,13964.3,11793.3,25757.59,0.00143,12.84,6.14,11.36,33.15,0.548,3,55.784,16.898,55.37,-3.43,2025
China,United Kingdom,EU,Machinery,0.24155796019764078,21296.71,9892.76,31189.47,0.00173,12.84,6.14,11.36,33.15,0.548,3,128.519,16.898,55.37,-3.43,2025
China,United Kingdom,EU,Pharmaceuticals,0.24826558031284413,18058.32,13997.22,32055.54,0.00178,12.84,6.14,11.36,33.15,0.548,3,146.277,16.898,55.37,-3.43,2025
China,United Kingdom,EU,Financial Services,0.06512100812335016,4285.74,4122.55,8408.29,0.00047,12.84,6.14,11.36,33.15,0.548,3,72.538,16.898,55.37,-3.43,2025
China,Australia,APAC,Electronics,0.1554530361830513,12856.42,6277.25,19133.67,0.00106,2.82,6.6,15.63,28.91,0.147,4,66.388,18.617,-25.27,133.77,2025
China,Australia,APAC,Automotive,0.17856378296003486,14131.07,7847.14,21978.22,0.00122,2.82,6.6,15.63,28.91,0.147,4,144.74,18.617,-25.27,133.77,2025
China,Australia,APAC,Chemicals,0.1174680282034047,8927.95,5530.4,14458.35,0.0008,2.82,6.6,15.63,28.91,0.147,4,103.881,18.617,-25.27,133.77,2025
China,Australia,APAC,Agriculture,0.06212578521329364,4641.51,3005.13,7646.65,0.00042,2.82,6.6,15.63,28.91,0.147,4,119.01,18.617,-25.27,133.77,2025
China,Australia,APAC,Energy,0.23612136096930741,15960.99,13101.6,29062.59,0.00161,2.82,6.6,15.63,28.91,0.147,4,73.025,18.617,-25.27,133.77,2025
China,Australia,APAC,Machinery,0.05891276468973583,3804.64,3446.54,7251.18,0.0004,2.82,6.6,15.63,28.91,0.147,4,80.192,18.617,-25.27,133.77,2025
China,Australia,APAC,Pharmaceuticals,0.20221766120477513,12601.12,12288.49,24889.61,0.00138,2.82,6.6,15.63,28.91,0.147,4,144.907,18.617,-25.27,133.77,2025
China,Australia,APAC,Financial Services,0.24246204059755685,17496.15,12346.88,29843.02,0.00166,2.82,6.6,15.63,28.91,0.147,4,142.866,18.617,-25.27,133.77,2025
China,Thailand,APAC,Electronics,0.09183709308158557,9428.4,13290.99,22719.39,0.00126,10.94,2.62,9.17,28.04,0.864,7,134.365,10.96,15.87,100.99,2025
China,Thailand,APAC,Automotive,0.24623850583282317,38861.21,22055.23,60916.44,0.00338,10.94,2.62,9.17,28.04,0.864,7,135.378,10.96,15.87,100.99,2025
China,Thailand,APAC,Chemicals,0.09839542606340908,16751.77,7590.08,24341.84,0.00135,10.94,2.62,9.17,28.04,0.864,7,69.693,10.96,15.87,100.99,2025
China,Thailand,APAC,Agriculture,0.24028596207236647,41518.31,17925.54,59443.85,0.0033,10.94,2.62,9.17,28.04,0.864,7,121.172,10.96,15.87,100.99,2025
China,Thailand,APAC,Energy,0.2462287463583644,34773.5,26140.53,60914.03,0.00338,10.94,2.62,9.17,28.04,0.864,7,75.954,10.96,15.87,100.99,2025
China,Thailand,APAC,Machinery,0.1373991771331242,19649.06,14341.84,33990.9,0.00189,10.94,2.62,9.17,28.04,0.864,7,57.308,10.96,15.87,100.99,2025
China,Thailand,APAC,Pharmaceuticals,0.17446865292344924,29969.29,13192.15,43161.44,0.0024,10.94,2.62,9.17,28.04,0.864,7,69.011,10.96,15.87,100.99,2025
China,Thailand,APAC,Financial Services,0.20851902325767668,34684.25,16900.84,51585.09,0.00287,10.94,2.62,9.17,28.04,0.864,7,144.37,10.96,15.87,100.99,2025
China,Vietnam,APAC,Electronics,0.09946806316381668,17154.44,11813.63,28968.07,0.00161,10.43,9.8,15.15,8.08,0.477,3,116.66,14.739,14.06,108.28,2025
China,Vietnam,APAC,Automotive,0.08253994876171318,13690.31,10347.78,24038.1,0.00134,10.43,9.8,15.15,8.08,0.477,3,127.163,14.739,14.06,108.28,2025
China,Vietnam,APAC,Chemicals,0.1497791329071884,17606.44,26013.71,43620.15,0.00242,10.43,9.8,15.15,8.08,0.477,3,50.904,14.739,14.06,108.28,2025
China,Vietnam,APAC,Agriculture,0.12140586879400245,23967.04,11389.97,35357.01,0.00196,10.43,9.8,15.15,8.08,0.477,3,72.868,14.739,14.06,108.28,2025
China,Vietnam,APAC,Energy,0.17687273777433743,24036.03,27474.59,51510.62,0.00286,10.43,9.8,15.15,8.08,0.477,3,82.167,14.739,14.06,108.28,2025
China,Vietnam,APAC,Machinery,0.2196084179202968,39567.24,24389.28,63956.52,0.00355,10.43,9.8,15.15,8.08,0.477,3,59.54,14.739,14.06,108.28,2025
China,Vietnam,APAC,Pharmaceuticals,0.13574040419728672,16158.6,23373.05,39531.66,0.0022,10.43,9.8,15.15,8.08,0.477,3,98.089,14.739,14.06,108.28,2025
China,Vietnam,APAC,Financial Services,0.18248680234021364,23147.61,29997.99,53145.6,0.00295,10.43,9.8,15.15,8.08,0.477,3,78.888,14.739,14.06,108.28,2025
China,Philippines,APAC,Electronics,0.06814434044698621,4678.03,6737.78,11415.82,0.00063,18.39,9.94,0.9,38.05,0.372,3,55.77,19.455,12.88,121.77,2025
China,Philippines,APAC,Automotive,0.1388730698483029,11228.98,12035.6,23264.58,0.00129,18.39,9.94,0.9,38.05,0.372,3,112.204,19.455,12.88,121.77,2025
China,Philippines,APAC,Chemicals,0.2484884578749558,21475.65,20152.14,41627.79,0.00231,18.39,9.94,0.9,38.05,0.372,3,107.384,19.455,12.88,121.77,2025
China,Philippines,APAC,Agriculture,0.1331207791814671,14588.86,7712.08,22300.93,0.00124,18.39,9.94,0.9,38.05,0.372,3,140.224,19.455,12.88,121.77,2025
China,Philippines,APAC,Energy,0.22547112244105202,26149.88,11621.95,37771.84,0.0021,18.39,9.94,0.9,38.05,0.372,3,52.752,19.455,12.88,121.77,2025
China,Philippines,APAC,Machinery,0.2179632324291062,22840.72,13673.37,36514.09,0.00203,18.39,9.94,0.9,38.05,0.372,3,72.869,19.455,12.88,121.77,2025
China,Philippines,APAC,Pharmaceuticals,0.24126401867750552,17963.71,22453.82,40417.53,0.00225,18.39,9.94,0.9,38.05,0.372,3,117.955,19.455,12.88,121.77,2025
China,Philippines,APAC,Financial Services,0.0949780433631825,8423.57,7487.54,15911.11,0.00088,18.39,9.94,0.9,38.05,0.372,3,121.916,19.455,12.88,121.77,2025
China,Netherlands,EU,Electronics,0.2392913026300811,32586.39,16212.62,48799.02,0.00271,8.55,3.94,16.79,7.19,0.43,6,91.945,13.461,52.13,5.29,2025
China,Netherlands,EU,Automotive,0.20607310060137635,22815.28,19209.5,42024.78,0.00233,8.55,3.94,16.79,7.19,0.43,6,99.754,13.461,52.13,5.29,2025
China,Netherlands,EU,Chemicals,0.0909360218114568,10706.59,7838.12,18544.71,0.00103,8.55,3.94,16.79,7.19,0.43,6,68.614,13.461,52.13,5.29,2025
China,Netherlands,EU,Agriculture,0.11631293981343876,15572.31,8147.56,23719.86,0.00132,8.55,3.94,16.79,7.19,0.43,6,70.708,13.461,52.13,5.29,2025
China,Netherlands,EU,Energy,0.06423165703468657,5510.72,7588.14,13098.85,0.00073,8.55,3.94,16.79,7.19,0.43,6,144.078,13.461,52.13,5.29,2025
China,Netherlands,EU,Machinery,0.15138408759236693,16140.6,14731.38,30871.97,0.00172,8.55,3.94,16.79,7.19,0.43,6,131.088,13.461,52.13,5.29,2025
China,Netherlands,EU,Pharmaceuticals,0.2171651855821032,22128.23,22158.58,44286.8,0.00246,8.55,3.94,16.79,7.19,0.43,6,119.362,13.461,52.13,5.29,2025
China,Netherlands,EU,Financial Services,0.20422456317037732,24838.55,16809.25,41647.81,0.00231,8.55,3.94,16.79,7.19,0.43,6,65.16,13.461,52.13,5.29,2025
China,Italy,EU,Electronics,0.050002326951073234,7158.15,6477.2,13635.35,0.00076,10.78,3.54,8.5,1.88,0.128,8,102.251,14.308,41.87,12.57,2025
China,Italy,EU,Automotive,0.06092688400019446,11495.9,5118.51,16614.41,0.00092,10.78,3.54,8.5,1.88,0.128,8,72.613,14.308,41.87,12.57,2025
China,Italy,EU,Chemicals,0.11083974392725618,14846.18,15379.19,30225.36,0.00168,10.78,3.54,8.5,1.88,0.128,8,73.042,14.308,41.87,12.57,2025
China,Italy,EU,Agriculture,0.050294764417262286,8486.95,5228.15,13715.09,0.00076,10.78,3.54,8.5,1.88,0.128,8,146.685,14.308,41.87,12.57,2025
China,Italy,EU,Energy,0.09485869665700902,15492.37,10375.06,25867.42,0.00144,10.78,3.54,8.5,1.88,0.128,8,124.19,14.308,41.87,12.57,2025
China,Italy,EU,Machinery,0.21968507581810495,31558.26,28348.6,59906.86,0.00333,10.78,3.54,8.5,1.88,0.128,8,80.293,14.308,41.87,12.57,2025
China,Italy,EU,Pharmaceuticals,0.11505902680460622,19258.12,12117.81,31375.94,0.00174,10.78,3.54,8.5,1.88,0.128,8,131.678,14.308,41.87,12.57,2025
China,Italy,EU,Financial Services,0.08632279355132054,12035.45,11504.28,23539.73,0.00131,10.78,3.54,8.5,1.88,0.128,8,140.194,14.308,41.87,12.57,2025
China,Spain,EU,Electronics,0.15889939182077303,25070.86,15841.37,40912.24,0.00227,19.7,7.79,7.86,29.53,0.661,6,66.732,16.274,40.46,-3.75,2025
China,Spain,EU,Automotive,0.20612634348511144,30523.33,22548.55,53071.88,0.00295,19.7,7.79,7.86,29.53,0.661,6,145.222,16.274,40.46,-3.75,2025
China,Spain,EU,Chemicals,0.05848445964137834,7221.85,7836.29,15058.14,0.00084,19.7,7.79,7.86,29.53,0.661,6,110.155,16.274,40.46,-3.75,2025
China,Spain,EU,Agriculture,0.10931198244118615,17290.14,10854.7,28144.84,0.00156,19.7,7.79,7.86,29.53,0.661,6,125.901,16.274,40.46,-3.75,2025
China,Spain,EU,Energy,0.0705031928132949,10059.4,8093.24,18152.64,0.00101,19.7,7.79,7.86,29.53,0.661,6,100.889,16.274,40.46,-3.75,2025
China,Spain,EU,Machinery,0.12385615404310822,21680.99,10208.57,31889.56,0.00177,19.7,7.79,7.86,29.53,0.661,6,132.751,16.274,40.46,-3.75,2025
China,Spain,EU,Pharmaceuticals,0.18944187638192736,29963.05,18813.03,48776.09,0.00271,19.7,7.79,7.86,29.53,0.661,6,96.172,16.274,40.46,-3.75,2025
China,Spain,EU,Financial Services,0.2341989042193152,36685.11,23614.69,60299.79,0.00335,19.7,7.79,7.86,29.53,0.661,6,122.898,16.274,40.46,-3.75,2025
China,Brazil,LATAM,Electronics,0.08146525600036565,9567.47,12393.28,21960.75,0.00122,5.48,8.26,3.9,17.27,0.336,3,126.472,13.738,-14.23,-51.92,2025
China,Brazil,LATAM,Automotive,0.1842110567719829,26348.47,23309.67,49658.14,0.00276,5.48,8.26,3.9,17.27,0.336,3,104.931,13.738,-14.23,-51.92,2025
China,Brazil,LATAM,Chemicals,0.1123968040652837,16505.4,13793.63,30299.03,0.00168,5.48,8.26,3.9,17.27,0.336,3,100.667,13.738,-14.23,-51.92,2025
China,Brazil,LATAM,Agriculture,0.12744745423561918,23086.44,11269.83,34356.26,0.00191,5.48,8.26,3.9,17.27,0.336,3,51.606,13.738,-14.23,-51.92,2025
China,Brazil,LATAM,Energy,0.20643425261824924,24336.09,31312.81,55648.89,0.00309,5.48,8.26,3.9,17.27,0.336,3,129.755,13.738,-14.23,-51.92,2025
